YEAR,MONTH,Ward_ID,IncidentsTotal_TP,Dark,Dawn,Daylight,Dusk,Inv_PED,Inv_CYC,Inv_AM,Inv_MC,Inv_TC,Speeding,Ag_Driv,Redlight,Alcohol,Disability,SeverityScore,IncidentsTotal_Geotab,AvgAcceleration,PercentOfVehicles,AvgMonthlyVolume,PercentCar,PercentMPV,PercentLDT,PercentMDT,PercentHDT,PercentOther,Daily_dif,Max_Temp,Min_Temp,Ave_Temp,Rain_vol,Snow_vol
2016,5,9,2,0,0,2,0,0,0,2,2,0,0,2,0,0,0,0.1776,114,,,,,,,,,,21,32.5,0.1,14.73225806,1.321978022,0.002197802
2016,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,11,5,0,0,5,0,5,0,5,0,0,0,5,0,0,0,,0,,,,,,,,,,21,32.5,0.1,14.73225806,1.321978022,0.002197802
2016,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,12,5,0,0,5,0,0,0,5,2,0,0,4,0,0,0,0.0269,6,,,,,,,,,,21,32.5,0.1,14.73225806,1.321978022,0.002197802
2016,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,14,5,0,0,5,0,5,0,5,0,0,0,0,0,0,0,,0,,,,,,,,,,21,32.5,0.1,14.73225806,1.321978022,0.002197802
2016,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,15,4,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0.0368,116,,,,,,,,,,21,32.5,0.1,14.73225806,1.321978022,0.002197802
2016,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,16,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,,0,,,,,,,,,,21,32.5,0.1,14.73225806,1.321978022,0.002197802
2016,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,17,2,0,2,0,0,0,0,2,2,0,0,2,0,0,0,,0,,,,,,,,,,21,32.5,0.1,14.73225806,1.321978022,0.002197802
2016,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,19,4,2,0,0,2,0,2,4,0,0,0,0,0,0,0,,0,,,,,,,,,,21,32.5,0.1,14.73225806,1.321978022,0.002197802
2016,5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,20,5,0,0,5,0,0,2,5,3,0,0,5,0,0,0,,0,,,,,,,,,,21,32.5,0.1,14.73225806,1.321978022,0.002197802
2016,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,21,3,0,0,3,0,0,3,3,0,0,0,3,0,0,0,,0,,,,,,,,,,21,32.5,0.1,14.73225806,1.321978022,0.002197802
2016,5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,23,2,2,0,0,0,2,0,2,0,0,2,2,0,0,0,,0,,,,,,,,,,21,32.5,0.1,14.73225806,1.321978022,0.002197802
2016,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,26,5,0,0,5,0,0,0,5,0,0,0,5,0,0,0,,0,,,,,,,,,,21,32.5,0.1,14.73225806,1.321978022,0.002197802
2016,5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,27,3,0,0,3,0,0,0,3,3,0,0,3,0,0,0,,0,,,,,,,,,,21,32.5,0.1,14.73225806,1.321978022,0.002197802
2016,5,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,30,2,0,0,2,0,0,0,2,2,0,2,2,0,0,0,,0,,,,,,,,,,21,32.5,0.1,14.73225806,1.321978022,0.002197802
2016,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,32,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,,0,0.3855,0.0923,195,0.0205,0.4308,0.2051,0.0667,0.0564,0.2205,21,32.5,0.1,14.73225806,1.321978022,0.002197802
2016,5,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,34,2,0,0,2,0,0,0,2,0,2,0,0,0,0,0,,0,,,,,,,,,,21,32.5,0.1,14.73225806,1.321978022,0.002197802
2016,5,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,35,10,0,0,10,0,6,0,10,0,0,4,4,0,0,0,,0,,,,,,,,,,21,32.5,0.1,14.73225806,1.321978022,0.002197802
2016,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,38,6,3,0,3,0,3,0,6,3,0,0,3,3,0,0,,0,,,,,,,,,,21,32.5,0.1,14.73225806,1.321978022,0.002197802
2016,5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,42,2,0,0,2,0,0,0,2,2,0,0,2,0,0,0,,0,,,,,,,,,,21,32.5,0.1,14.73225806,1.321978022,0.002197802
2016,5,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,5,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,,,,19.5,34.6,5,19.58571429,1.257303371,0
2016,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,3,2,0,0,2,0,2,0,2,0,0,2,2,0,0,0,,0,,,,,,,,,,19.5,34.6,5,19.58571429,1.257303371,0
2016,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,5,8,8,0,0,0,5,0,8,0,0,0,8,3,0,0,,0,,,,,,,,,,19.5,34.6,5,19.58571429,1.257303371,0
2016,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,6,9,4,0,5,0,0,0,9,5,0,4,4,0,0,0,,0,,,,,,,,,,19.5,34.6,5,19.58571429,1.257303371,0
2016,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,7,3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,,0,,,,,,,,,,19.5,34.6,5,19.58571429,1.257303371,0
2016,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,9,2,0,0,2,0,0,0,2,0,0,0,2,0,0,0,,0,,,,,,,,,,19.5,34.6,5,19.58571429,1.257303371,0
2016,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,11,2,0,0,2,0,0,2,2,0,0,0,0,0,0,0,,0,,,,,,,,,,19.5,34.6,5,19.58571429,1.257303371,0
2016,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,14,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,,0,,,,,,,,,,19.5,34.6,5,19.58571429,1.257303371,0
2016,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,15,10,0,0,10,0,0,0,10,2,0,2,10,0,0,0,,0,,,,,,,,,,19.5,34.6,5,19.58571429,1.257303371,0
2016,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,17,4,0,0,4,0,4,0,4,0,0,0,0,0,0,0,,0,,,,,,,,,,19.5,34.6,5,19.58571429,1.257303371,0
2016,6,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,18,2,0,0,2,0,0,2,2,0,0,0,0,0,0,0,,0,,,,,,,,,,19.5,34.6,5,19.58571429,1.257303371,0
2016,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,20,7,0,0,5,2,3,2,7,2,0,3,5,0,0,0,0.0086,6,,,,,,,,,,19.5,34.6,5,19.58571429,1.257303371,0
2016,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,23,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,,0,,,,,,,,,,19.5,34.6,5,19.58571429,1.257303371,0
2016,6,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,24,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,,0,,,,,,,,,,19.5,34.6,5,19.58571429,1.257303371,0
2016,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,27,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,,0,,,,,,,,,,19.5,34.6,5,19.58571429,1.257303371,0
2016,6,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,28,4,0,0,4,0,0,2,4,2,0,0,2,0,0,0,,0,,,,,,,,,,19.5,34.6,5,19.58571429,1.257303371,0
2016,6,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,33,2,0,0,2,0,0,0,2,2,0,0,0,0,0,0,,0,,,,,,,,,,19.5,34.6,5,19.58571429,1.257303371,0
2016,6,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,35,7,2,0,5,0,2,0,7,0,0,0,5,5,0,0,,0,,,,,,,,,,19.5,34.6,5,19.58571429,1.257303371,0
2016,6,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,37,11,7,0,4,0,2,0,11,2,0,2,9,7,0,0,,0,,,,,,,,,,19.5,34.6,5,19.58571429,1.257303371,0
2016,6,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,38,4,2,0,2,0,4,0,4,0,0,0,0,0,0,0,,0,,,,,,,,,,19.5,34.6,5,19.58571429,1.257303371,0
2016,6,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,41,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,,0,,,,,,,,,,19.5,34.6,5,19.58571429,1.257303371,0
2016,6,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,42,2,0,0,2,0,0,2,2,0,0,0,2,0,0,0,,0,,,,,,,,,,19.5,34.6,5,19.58571429,1.257303371,0
2016,6,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,43,4,0,0,4,0,0,0,4,0,0,4,4,0,0,0,,0,,,,,,,,,,19.5,34.6,5,19.58571429,1.257303371,0
2016,6,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,6,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,1,4,0,0,4,0,2,0,4,2,0,0,2,0,0,0,,0,,,,,,,,,,18.5,36,11,23.40241935,1.541935484,0
2016,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,2,2,0,0,0,2,2,0,2,0,0,2,2,0,0,0,,0,,,,,,,,,,18.5,36,11,23.40241935,1.541935484,0
2016,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,3,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,,0,,,,,,,,,,18.5,36,11,23.40241935,1.541935484,0
2016,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,4,3,0,0,3,0,0,0,3,3,0,3,3,0,0,0,,0,,,,,,,,,,18.5,36,11,23.40241935,1.541935484,0
2016,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,5,2,2,0,0,0,0,0,2,0,0,0,2,0,0,0,,0,,,,,,,,,,18.5,36,11,23.40241935,1.541935484,0
2016,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,6,3,2,0,1,0,2,0,3,0,0,0,0,0,0,1,,0,,,,,,,,,,18.5,36,11,23.40241935,1.541935484,0
2016,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,8,4,2,0,2,0,2,2,4,0,0,2,2,0,0,0,,0,,,,,,,,,,18.5,36,11,23.40241935,1.541935484,0
2016,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,9,2,0,0,2,0,0,0,2,2,0,0,2,0,0,0,,0,,,,,,,,,,18.5,36,11,23.40241935,1.541935484,0
2016,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,10,2,0,0,2,0,0,0,2,2,0,2,2,0,0,0,,0,,,,,,,,,,18.5,36,11,23.40241935,1.541935484,0
2016,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,11,7,0,2,5,0,5,0,7,2,0,5,7,0,0,0,,0,,,,,,,,,,18.5,36,11,23.40241935,1.541935484,0
2016,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,12,2,0,0,2,0,0,0,2,2,0,2,2,0,0,0,,0,,,,,,,,,,18.5,36,11,23.40241935,1.541935484,0
2016,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,20,2,0,0,2,0,0,2,2,0,0,0,2,0,0,0,,0,,,,,,,,,,18.5,36,11,23.40241935,1.541935484,0
2016,7,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,22,2,0,0,2,0,0,2,2,0,0,0,0,0,0,0,,0,,,,,,,,,,18.5,36,11,23.40241935,1.541935484,0
2016,7,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,24,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0.014,9,,,,,,,,,,18.5,36,11,23.40241935,1.541935484,0
2016,7,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,26,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,,0,,,,,,,,,,18.5,36,11,23.40241935,1.541935484,0
2016,7,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,27,7,2,0,3,2,2,0,7,2,0,0,5,0,0,0,,0,,,,,,,,,,18.5,36,11,23.40241935,1.541935484,0
2016,7,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,28,7,5,0,2,0,0,5,7,0,0,2,2,0,0,0,,0,,,,,,,,,,18.5,36,11,23.40241935,1.541935484,0
2016,7,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,29,2,0,0,2,0,0,2,2,0,0,0,0,0,0,0,,0,,,,,,,,,,18.5,36,11,23.40241935,1.541935484,0
2016,7,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,34,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,,0,,,,,,,,,,18.5,36,11,23.40241935,1.541935484,0
2016,7,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,36,4,0,0,2,2,2,0,4,0,0,2,4,0,0,0,,0,,,,,,,,,,18.5,36,11,23.40241935,1.541935484,0
2016,7,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,39,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,,0,,,,,,,,,,18.5,36,11,23.40241935,1.541935484,0
2016,7,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,40,2,0,0,2,0,0,0,2,2,0,0,2,0,0,0,,0,,,,,,,,,,18.5,36,11,23.40241935,1.541935484,0
2016,7,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,42,2,0,0,2,0,0,0,2,2,0,2,2,0,0,0,,0,,,,,,,,,,18.5,36,11,23.40241935,1.541935484,0
2016,7,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,43,11,2,0,9,0,6,0,11,0,0,2,9,0,0,0,,0,,,,,,,,,,18.5,36,11,23.40241935,1.541935484,0
2016,7,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,7,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,1,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,,0,,,,,,,,,,19,35.9,11.5,23.9661157,2.283695652,0
2016,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,2,5,0,0,5,0,5,0,5,0,0,5,5,0,0,0,,0,,,,,,,,,,19,35.9,11.5,23.9661157,2.283695652,0
2016,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,4,7,5,0,2,0,7,0,7,0,0,0,0,0,0,0,,0,,,,,,,,,,19,35.9,11.5,23.9661157,2.283695652,0
2016,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,6,2,0,0,2,0,2,0,2,0,0,0,2,0,0,0,,0,,,,,,,,,,19,35.9,11.5,23.9661157,2.283695652,0
2016,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,8,6,0,0,6,0,0,0,6,0,0,6,6,0,0,6,,0,,,,,,,,,,19,35.9,11.5,23.9661157,2.283695652,0
2016,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,9,4,0,0,4,0,0,0,4,0,4,4,4,0,0,0,,0,,,,,,,,,,19,35.9,11.5,23.9661157,2.283695652,0
2016,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,10,2,0,0,2,0,0,0,2,2,0,0,2,0,0,0,,0,,,,,,,,,,19,35.9,11.5,23.9661157,2.283695652,0
2016,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,11,5,0,0,5,0,0,0,5,2,0,5,5,0,0,0,,0,,,,,,,,,,19,35.9,11.5,23.9661157,2.283695652,0
2016,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,18,2,0,0,2,0,2,0,2,0,0,0,2,0,0,0,,0,,,,,,,,,,19,35.9,11.5,23.9661157,2.283695652,0
2016,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,19,3,3,0,0,0,0,0,3,3,0,3,3,0,0,0,,0,,,,,,,,,,19,35.9,11.5,23.9661157,2.283695652,0
2016,8,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,20,3,3,0,0,0,3,0,3,0,0,0,3,0,0,0,,0,,,,,,,,,,19,35.9,11.5,23.9661157,2.283695652,0
2016,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,23,4,0,0,4,0,2,0,4,0,0,0,2,0,0,0,,0,,,,,,,,,,19,35.9,11.5,23.9661157,2.283695652,0
2016,8,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,28,8,0,0,8,0,6,0,8,2,0,0,8,4,0,0,,0,,,,,,,,,,19,35.9,11.5,23.9661157,2.283695652,0
2016,8,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,30,7,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0.1833,399,,,,,,,,,,19,35.9,11.5,23.9661157,2.283695652,0
2016,8,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,33,4,0,0,4,0,3,0,4,0,0,1,1,0,0,0,,0,,,,,,,,,,19,35.9,11.5,23.9661157,2.283695652,0
2016,8,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,37,2,0,0,2,0,0,2,2,0,0,0,2,0,0,0,,0,,,,,,,,,,19,35.9,11.5,23.9661157,2.283695652,0
2016,8,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,39,2,0,0,2,0,2,0,2,0,0,0,2,0,0,0,,0,,,,,,,,,,19,35.9,11.5,23.9661157,2.283695652,0
2016,8,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,40,6,0,0,6,0,0,0,6,2,0,0,0,0,0,0,,0,,,,,,,,,,19,35.9,11.5,23.9661157,2.283695652,0
2016,8,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,42,12,10,0,2,0,0,0,12,2,0,6,12,0,0,0,,0,,,,,,,,,,19,35.9,11.5,23.9661157,2.283695652,0
2016,8,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,43,8,0,0,8,0,0,0,8,0,0,0,8,2,0,0,0.0175,6,,,,,,,,,,19,35.9,11.5,23.9661157,2.283695652,0
2016,8,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,9,2,6,0,0,6,0,0,0,6,2,0,4,4,0,0,0,,0,,,,,,,,,,18,35,5.2,19.12941176,1.596666667,0
2016,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,9,6,3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,,0,,,,,,,,,,18,35,5.2,19.12941176,1.596666667,0
2016,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,9,8,8,0,0,8,0,2,0,8,0,0,0,8,6,0,0,,0,,,,,,,,,,18,35,5.2,19.12941176,1.596666667,0
2016,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,9,10,3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,,0,,,,,,,,,,18,35,5.2,19.12941176,1.596666667,0
2016,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,9,11,4,0,0,4,0,0,0,4,0,0,4,4,0,0,0,,0,,,,,,,,,,18,35,5.2,19.12941176,1.596666667,0
2016,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
